index,x,y
1,0.0937227259120421,0.0247664069822261
2,0.9062621686296577,0.0247389666535584
3,0.0613060843921834,0.9279310086125950
4,0.9387298300273177,0.9279136057147911
5,0.3638377074229853,0.0323831736651138
6,0.6361767186685794,0.0325818752597586
7,0.2795608556249894,0.9200899870144748
8,0.7200263615415458,0.9208012264071582
9,0.0736574576542389,0.2229988300727745
10,0.9260287914266104,0.2227595766932999
11,0.0655862491425302,0.6916797308549880
12,0.9346905259719867,0.6915426889746910
13,0.3712094166832086,0.3075017498959930
14,0.6283907676789416,0.3080294559815615
15,0.4995479594086397,0.9142463150508399
16,0.6403122263443154,0.6077406672822513
17,0.0745948486784387,0.4546101974337433
18,0.9255177531702687,0.4542364744697136
19,0.3607135426839920,0.6070113018985921
