index,x,y
1,0.0476811483082277,0.3094770407948325
2,0.9523188516917723,0.3094770407948325
3,0.0476811483082277,0.6905229592051675
4,0.9523188516917723,0.6905229592051675
5,0.0652705074105433,0.0181123475376704
6,0.9347294925894567,0.0181123475376704
7,0.0652705074105433,0.9818876524623296
8,0.9347294925894567,0.9818876524623296
9,0.0620135651422200,0.1500608513312039
10,0.9379864348577800,0.1500608513312039
11,0.0620135651422200,0.8499391486687961
12,0.9379864348577800,0.8499391486687961
13,0.2564654106631087,0.0231330509829756
14,0.7435345893368913,0.0231330509829756
15,0.2564654106631087,0.9768669490170244
16,0.7435345893368913,0.9768669490170244
17,0.2717383890454559,0.2319377393248268
18,0.7282616109545441,0.2319377393248268
19,0.2717383890454559,0.7680622606751732
20,0.7282616109545441,0.7680622606751732
21,0.5000000000000000,0.0396087408584224
22,0.5000000000000000,0.9603912591415776
23,0.5000000000000000,0.0403759882106560
24,0.5000000000000000,0.9596240117893440
25,0.5000000000000000,0.0410763690399653
26,0.5000000000000000,0.9589236309600347
27,0.5000000000000000,0.2935407452349637
28,0.5000000000000000,0.7064592547650363
29,0.0261131324169488,0.5000000000000000
30,0.9738868675830512,0.5000000000000000
31,0.1559846861763721,0.5000000000000000
32,0.8440153138236279,0.5000000000000000
33,0.2501415949103025,0.5000000000000000
34,0.7498584050896975,0.5000000000000000
35,0.3264279244652237,0.5000000000000000
36,0.6735720755347763,0.5000000000000000
37,0.5000000000000000,0.5000000000000000
