index,x,y
1,0.0339506386662057,0.2759139720538248
2,0.9660493613337943,0.2759139720538248
3,0.0339506386662057,0.7240860279461752
4,0.9660493613337943,0.7240860279461752
5,0.0611819849594340,0.0120089607548676
6,0.9388180150405660,0.0120089607548676
7,0.0611819849594340,0.9879910392451324
8,0.9388180150405660,0.9879910392451324
9,0.0602729555041486,0.1271671681382542
10,0.9397270444958514,0.1271671681382542
11,0.0602729555041486,0.8728328318617458
12,0.9397270444958514,0.8728328318617458
13,0.2400205656015817,0.0186106235394697
14,0.7599794343984183,0.0186106235394697
15,0.2400205656015817,0.9813893764605303
16,0.7599794343984183,0.9813893764605303
17,0.2493201527392783,0.2164020043213815
18,0.7506798472607217,0.2164020043213815
19,0.2493201527392783,0.7835979956786185
20,0.7506798472607217,0.7835979956786185
21,0.5000000000000000,0.0291199732645354
22,0.5000000000000000,0.9708800267354646
23,0.5000000000000000,0.0301199706189033
24,0.5000000000000000,0.9698800293810967
25,0.5000000000000000,0.0311199669180880
26,0.5000000000000000,0.9688800330819120
27,0.5000000000000000,0.0321199631209149
28,0.5000000000000000,0.9678800368790851
29,0.5000000000000000,0.0331199606000737
30,0.5000000000000000,0.9668800393999263
31,0.5000000000000000,0.2834492594274410
32,0.5000000000000000,0.7165507405725590
33,0.5000000000000000,0.2844492592608657
34,0.5000000000000000,0.7155507407391343
35,0.0458505922136416,0.5000000000000000
36,0.9541494077863584,0.5000000000000000
37,0.0468505919497891,0.5000000000000000
38,0.9531494080502109,0.5000000000000000
39,0.1319701530839520,0.5000000000000000
40,0.8680298469160480,0.5000000000000000
41,0.1329701835825934,0.5000000000000000
42,0.8670298164174066,0.5000000000000000
43,0.1339702151728672,0.5000000000000000
44,0.8660297848271328,0.5000000000000000
45,0.3145036929954914,0.5000000000000000
46,0.6854963070045086,0.5000000000000000
47,0.3155036926892422,0.5000000000000000
48,0.6844963073107578,0.5000000000000000
49,0.5000000000000000,0.5000000000000000
