index,x,y
1,0.34932296863252893,0.06244894199502463
2,0.65067703136747101,0.06244894199502463
3,0.07385573674624343,0.08225267976220411
4,0.92614426325375654,0.08225267976220411
5,0.09588193372280092,0.34235954643707345
6,0.90411806627719904,0.34235954643707345
7,0.35094132657157345,0.60890546913158716
8,0.64905867342842649,0.60890546913158716
9,0.03113249013142547,0.62898078959458892
10,0.96886750986857451,0.62898078959458892
11,0.07484209060709861,0.91899758748999572
12,0.92515790939290143,0.91899758748999572
13,0.35046982151521722,0.94209081913633674
14,0.64953017848478278,0.94209081913633674
15,0.50000000000000000,0.32024931744429214
