index,x,y
1,0.0757142075496832,0.4125090368983633
2,0.9242857924503168,0.4125090368983633
3,0.0757142075496832,0.5874909631016367
4,0.9242857924503168,0.5874909631016367
5,0.0600211613806377,0.0497212582267132
6,0.9399788386193623,0.0497212582267132
7,0.0600211613806377,0.9502787417732868
8,0.9399788386193623,0.9502787417732868
9,0.0647530106806267,0.2314063343037808
10,0.9352469893193733,0.2314063343037808
11,0.0647530106806267,0.7685936656962192
12,0.9352469893193733,0.7685936656962192
13,0.2429679341610983,0.0731910207615881
14,0.7570320658389017,0.0731910207615881
15,0.2429679341610983,0.9268089792384119
16,0.7570320658389017,0.9268089792384119
17,0.3020084248368963,0.3560653849675190
18,0.6979915751631037,0.3560653849675190
19,0.3020084248368963,0.6439346150324810
20,0.6979915751631037,0.6439346150324810
21,0.4149673217303189,0.0781575068175997
22,0.5850326782696811,0.0781575068175997
23,0.4149673217303189,0.9218424931824003
24,0.5850326782696811,0.9218424931824003
25,0.5000000000000000,0.3625395491035396
26,0.5000000000000000,0.6374604508964604
